Dealer Billing Statement for: April 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hiley Cars Fort Worth, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/28/2026,336786,4/28/2026,11/28/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS2TJ336786,,"$52,874.85 ",$0.00 ,"$52,874.85 ",4/28/2026,$0.00 ,$0.00 ,"$52,874.85 ","$52,874.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$21.88 ,$0.00 ,$0.00 ,$0.00 ,$21.88 ,$21.88 ,"$5,287.49 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/29/2026,337025,4/29/2026,11/29/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS3TJ337025,,"$52,874.85 ",$0.00 ,"$52,874.85 ",4/29/2026,$0.00 ,$0.00 ,"$52,874.85 ","$52,874.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$14.58 ,$0.00 ,$0.00 ,$0.00 ,$14.58 ,$14.58 ,"$3,524.99 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/29/2026,337194,4/29/2026,11/29/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS4TJ337194,,"$53,429.85 ",$0.00 ,"$53,429.85 ",4/29/2026,$0.00 ,$0.00 ,"$53,429.85 ","$53,429.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$14.74 ,$0.00 ,$0.00 ,$0.00 ,$14.74 ,$14.74 ,"$3,561.99 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/29/2026,337272,4/29/2026,11/29/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS9TJ337272,,"$53,013.60 ",$0.00 ,"$53,013.60 ",4/29/2026,$0.00 ,$0.00 ,"$53,013.60 ","$53,013.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$14.62 ,$0.00 ,$0.00 ,$0.00 ,$14.62 ,$14.62 ,"$3,534.24 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/29/2026,337496,4/29/2026,11/29/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS9TJ337496,,"$52,874.85 ",$0.00 ,"$52,874.85 ",4/29/2026,$0.00 ,$0.00 ,"$52,874.85 ","$52,874.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$14.58 ,$0.00 ,$0.00 ,$0.00 ,$14.58 ,$14.58 ,"$3,524.99 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/29/2026,337567,4/29/2026,11/29/2027,2026 Buick BUCK ENCLV A,Automobile,BUCK ENCLV A,5GAERCKS9TJ337567,,"$62,943.88 ",$0.00 ,"$62,943.88 ",4/29/2026,$0.00 ,$0.00 ,"$62,943.88 ","$62,943.88 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$17.36 ,$0.00 ,$0.00 ,$0.00 ,$17.36 ,$17.36 ,"$4,196.26 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/30/2026,337795,4/30/2026,11/30/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS8TJ337795,,"$52,874.85 ",$0.00 ,"$52,874.85 ",4/30/2026,$0.00 ,$0.00 ,"$52,874.85 ","$52,874.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.29 ,$0.00 ,$0.00 ,$0.00 ,$7.29 ,$7.29 ,"$1,762.50 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/30/2026,337855,4/30/2026,11/30/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS0TJ337855,,"$52,874.85 ",$0.00 ,"$52,874.85 ",4/30/2026,$0.00 ,$0.00 ,"$52,874.85 ","$52,874.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.29 ,$0.00 ,$0.00 ,$0.00 ,$7.29 ,$7.29 ,"$1,762.50 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,4/30/2026,338187,4/30/2026,11/30/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS1TJ338187,,"$53,429.85 ",$0.00 ,"$53,429.85 ",4/30/2026,$0.00 ,$0.00 ,"$53,429.85 ","$53,429.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.37 ,$0.00 ,$0.00 ,$0.00 ,$7.37 ,$7.37 ,"$1,781.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,4/17/2026,2174,4/17/2026,11/17/2027,2026 Subaru TRAILSEEKERSU,Automobile,TRAILSEEKERSU,JTMBGAHCXTY002174,,"$44,141.00 ",$0.00 ,"$44,141.00 ",4/17/2026,$0.00 ,$0.00 ,"$44,141.00 ","$44,141.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$85.23 ,$0.00 ,$0.00 ,$0.00 ,$85.23 ,$85.23 ,"$20,599.13 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,4/2/2026,2331,4/2/2026,11/2/2027,2026 Subaru SOLTERRASUVPR,Automobile,SOLTERRASUVPR,JTMBEAGC0TJ002331,R5214,"$39,232.00 ",$0.00 ,"$39,232.00 ",4/2/2026,"($39,232.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$43.28 ,$0.00 ,$0.00 ,$0.00 ,$43.28 ,$43.28 ,"$10,461.87 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/24/2026,2340,3/24/2026,10/24/2027,2026 Subaru SOLTERRASUVPR,Automobile,SOLTERRASUVPR,JTMBEAGC1TJ002340,R5170,"$38,781.00 ","$38,781.00 ",$0.00 ,,"($38,781.00)",$0.00 ,"($38,781.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$32.09 ,$0.00 ,$0.00 ,$0.00 ,$32.09 ,$74.90 ,"$7,756.20 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/14/2025,7658,11/14/2025,6/14/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDF69T3007658,,"$34,690.00 ","$34,690.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$34,690.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$143.52 ,$0.00 ,$0.00 ,$0.00 ,$143.52 ,$816.67 ,"$34,690.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/7/2025,7666,11/7/2025,6/7/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD64T3007666,R4618,"$32,724.00 ","$32,724.00 ",$0.00 ,,"($32,724.00)",$0.00 ,"($32,724.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$22.57 ,$0.00 ,$0.00 ,$0.00 ,$22.57 ,$691.19 ,"$5,454.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/7/2025,8010,11/7/2025,6/7/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD62T3008010,R4617,"$32,365.00 ","$32,365.00 ",$0.00 ,,"($32,365.00)",$0.00 ,"($32,365.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$22.32 ,$0.00 ,$0.00 ,$0.00 ,$22.32 ,$683.59 ,"$5,394.17 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/7/2025,8273,11/7/2025,6/7/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD61T3008273,R4611,"$32,365.00 ","$32,365.00 ",$0.00 ,,"($32,365.00)",$0.00 ,"($32,365.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$22.32 ,$0.00 ,$0.00 ,$0.00 ,$22.32 ,$683.59 ,"$5,394.17 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/25/2026,10502,3/25/2026,10/25/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDF64T3010502,,"$34,190.00 ","$34,190.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$34,190.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$141.46 ,$0.00 ,$0.00 ,$0.00 ,$141.46 ,$174.49 ,"$34,190.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/2/2026,11369,3/2/2026,10/2/2027,2026 Subaru FORESTERSUVLI,Automobile,FORESTERSUVLI,4S4SLDR66T3011369,R4655,"$36,212.00 ","$36,212.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,212.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.82 ,$0.00 ,$0.00 ,$0.00 ,$149.82 ,$299.73 ,"$36,212.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/26/2026,11776,1/26/2026,8/26/2027,2026 Subaru FORESTERSUVLI,Automobile,FORESTERSUVLI,4S4SLDR68T3011776,R4672,"$36,212.00 ","$36,212.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,212.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.82 ,$0.00 ,$0.00 ,$0.00 ,$149.82 ,$474.95 ,"$36,212.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/2/2026,12962,3/2/2026,10/2/2027,2026 Subaru FORESTERSUVLI,Automobile,FORESTERSUVLI,4S4SLDR6XT3012962,,"$36,212.00 ","$36,212.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,212.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.82 ,$0.00 ,$0.00 ,$0.00 ,$149.82 ,$299.73 ,"$36,212.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/2/2026,24179,3/2/2026,10/2/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDB68T3024179,,"$30,971.00 ","$30,971.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$30,971.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$128.14 ,$0.00 ,$0.00 ,$0.00 ,$128.14 ,$256.35 ,"$30,971.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/25/2026,24228,3/25/2026,10/25/2027,2026 Subaru FORESTERSUVLI,Automobile,FORESTERSUVLI,4S4SLDR69T3024228,,"$36,774.00 ","$36,774.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,774.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$152.15 ,$0.00 ,$0.00 ,$0.00 ,$152.15 ,$187.67 ,"$36,774.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,10/22/2025,25440,10/22/2025,5/22/2027,2025 Subaru LEGACYSEDANPR,Automobile,LEGACYSEDANPR,4S3BWAF65S3025440,R4129,"$29,084.00 ","$29,084.00 ",$0.00 ,,"($29,084.00)",$0.00 ,"($29,084.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$20.06 ,$0.00 ,$0.00 ,$0.00 ,$20.06 ,$684.07 ,"$4,847.33 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/26/2026,26066,1/26/2026,8/26/2027,2026 Subaru FORESTERSUVLI,Automobile,FORESTERSUVLI,4S4SLDR68T3026066,,"$37,133.00 ","$37,133.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$37,133.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$153.63 ,$0.00 ,$0.00 ,$0.00 ,$153.63 ,$487.03 ,"$37,133.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/2/2026,26348,3/2/2026,10/2/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDH65T3026348,,"$34,954.00 ","$34,954.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$34,954.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$144.62 ,$0.00 ,$0.00 ,$0.00 ,$144.62 ,$289.32 ,"$34,954.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/26/2026,31082,1/26/2026,8/26/2027,2026 Subaru FORESTERSUVWI,Automobile,FORESTERSUVWI,4S4SLDL68T3031082,R4780,"$37,900.00 ","$37,900.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$37,900.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$156.80 ,$0.00 ,$0.00 ,$0.00 ,$156.80 ,$497.08 ,"$37,900.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/25/2026,31223,3/25/2026,10/25/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDH6XT3031223,,"$34,954.00 ","$34,954.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$34,954.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$144.62 ,$0.00 ,$0.00 ,$0.00 ,$144.62 ,$178.38 ,"$34,954.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/2/2026,37844,3/2/2026,10/2/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDB65T3037844,R4811,"$30,973.00 ","$30,973.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$30,973.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$128.15 ,$0.00 ,$0.00 ,$0.00 ,$128.15 ,$256.37 ,"$30,973.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/2/2026,38436,3/2/2026,10/2/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD6XT3038436,,"$31,925.00 ","$31,925.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$31,925.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$132.08 ,$0.00 ,$0.00 ,$0.00 ,$132.08 ,$264.24 ,"$31,925.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/2/2026,39644,3/2/2026,10/2/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDH68T3039644,R4828,"$35,033.00 ","$35,033.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$35,033.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$144.94 ,$0.00 ,$0.00 ,$0.00 ,$144.94 ,$289.97 ,"$35,033.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/12/2026,39651,1/12/2026,8/12/2027,2026 Subaru FORESTERSUVWI,Automobile,FORESTERSUVWI,4S4SLDL66T3039651,R4832,"$40,297.00 ","$40,297.00 ",$0.00 ,,"($40,297.00)",$0.00 ,"($40,297.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.56 ,$0.00 ,$0.00 ,$0.00 ,$5.56 ,$445.71 ,"$1,343.23 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/12/2026,39834,1/12/2026,8/12/2027,2026 Subaru FORESTERSUVLI,Automobile,FORESTERSUVLI,4S4SLDR64T3039834,R4834,"$39,142.00 ","$39,142.00 ",$0.00 ,,"($39,142.00)",$0.00 ,"($39,142.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$107.96 ,$0.00 ,$0.00 ,$0.00 ,$107.96 ,$535.51 ,"$26,094.67 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/12/2026,39983,1/12/2026,8/12/2027,2026 Subaru FORESTERSUVLI,Automobile,FORESTERSUVLI,4S4SLDR6XT3039983,R4835,"$38,767.00 ","$38,767.00 ",$0.00 ,,"($38,767.00)",$0.00 ,"($38,767.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.35 ,$0.00 ,$0.00 ,$0.00 ,$5.35 ,$428.79 ,"$1,292.23 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/21/2026,42826,1/21/2026,8/21/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD6XT3042826,,"$34,184.00 ","$34,184.00 ",$0.00 ,,"($34,184.00)",$0.00 ,"($34,184.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$103.72 ,$0.00 ,$0.00 ,$0.00 ,$103.72 ,$434.37 ,"$25,068.27 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,4/24/2026,42826,4/24/2026,11/24/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD6XT3042826,,"$31,925.00 ",$0.00 ,"$31,925.00 ",4/24/2026,$0.00 ,$0.00 ,"$31,925.00 ","$31,925.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$30.82 ,$0.00 ,$0.00 ,$0.00 ,$30.82 ,$30.82 ,"$7,449.17 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/26/2026,43059,1/26/2026,8/26/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD69T3043059,R4876,"$34,559.00 ","$34,559.00 ",$0.00 ,,"($34,559.00)",$0.00 ,"($34,559.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$33.36 ,$0.00 ,$0.00 ,$0.00 ,$33.36 ,$343.65 ,"$8,063.77 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/2/2026,44256,3/2/2026,10/2/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDF69T3044256,,"$33,684.00 ","$33,684.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$33,684.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$139.36 ,$0.00 ,$0.00 ,$0.00 ,$139.36 ,$278.80 ,"$33,684.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/18/2026,51141,2/18/2026,9/18/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDH69T3051141,,"$37,543.00 ","$37,543.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$37,543.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$155.33 ,$0.00 ,$0.00 ,$0.00 ,$155.33 ,$372.96 ,"$37,543.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/9/2026,51213,2/9/2026,9/9/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDF64T3051213,R4925,"$36,126.00 ","$36,126.00 ",$0.00 ,,"($36,126.00)",$0.00 ,"($36,126.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$144.48 ,$0.00 ,$0.00 ,$0.00 ,$144.48 ,$398.79 ,"$34,921.80 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/18/2026,51467,2/18/2026,9/18/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD69T3051467,,"$34,624.00 ","$34,624.00 ",$0.00 ,,"($34,624.00)",$0.00 ,"($34,624.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$76.40 ,$0.00 ,$0.00 ,$0.00 ,$76.40 ,$277.10 ,"$18,466.13 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/18/2026,51493,2/18/2026,9/18/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLDH67T3051493,,"$37,543.00 ","$37,543.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$37,543.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$155.33 ,$0.00 ,$0.00 ,$0.00 ,$155.33 ,$372.96 ,"$37,543.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/20/2026,51534,2/20/2026,9/20/2027,2026 Subaru FORESTERSUVWI,Automobile,FORESTERSUVWI,4S4SLDL67T3051534,,"$39,506.00 ","$39,506.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$39,506.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$163.45 ,$0.00 ,$0.00 ,$0.00 ,$163.45 ,$381.55 ,"$39,506.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/18/2026,51848,2/18/2026,9/18/2027,2026 Subaru FORESTERSUVWI,Automobile,FORESTERSUVWI,4S4SLDL68T3051848,R4959,"$39,506.00 ","$39,506.00 ",$0.00 ,,"($39,506.00)",$0.00 ,"($39,506.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$32.69 ,$0.00 ,$0.00 ,$0.00 ,$32.69 ,$261.70 ,"$7,901.20 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/26/2026,57915,2/26/2026,9/26/2027,2026 Subaru FORESTERSUVPR,Automobile,FORESTERSUVPR,4S4SLDD67T3057915,R4999,"$34,249.00 ","$34,249.00 ",$0.00 ,,"($34,249.00)",$0.00 ,"($34,249.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$61.40 ,$0.00 ,$0.00 ,$0.00 ,$61.40 ,$222.10 ,"$14,841.23 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/26/2026,64226,3/26/2026,10/26/2027,2026 Subaru FORESTERSUVTO,Automobile,FORESTERSUVTO,4S4SLST7XT3064226,,"$41,182.00 ","$41,182.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$41,182.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$170.38 ,$0.00 ,$0.00 ,$0.00 ,$170.38 ,$204.48 ,"$41,182.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/20/2026,64655,3/20/2026,10/20/2027,2026 Subaru FORESTERSUVLI,Automobile,FORESTERSUVLI,4S4SLSR71T3064655,R5086,"$38,871.00 ","$38,871.00 ",$0.00 ,,"($38,871.00)",$0.00 ,"($38,871.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$69.69 ,$0.00 ,$0.00 ,$0.00 ,$69.69 ,$134.06 ,"$16,844.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/24/2026,64681,3/24/2026,10/24/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLSJ78T3064681,,"$37,441.00 ","$37,441.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$37,441.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$154.91 ,$0.00 ,$0.00 ,$0.00 ,$154.91 ,$196.24 ,"$37,441.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/24/2026,64770,3/24/2026,10/24/2027,2026 Subaru FORESTERSUVTO,Automobile,FORESTERSUVTO,4S4SLST70T3064770,R5128,"$41,182.00 ","$41,182.00 ",$0.00 ,,"($41,182.00)",$0.00 ,"($41,182.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$68.15 ,$0.00 ,$0.00 ,$0.00 ,$68.15 ,$113.61 ,"$16,472.80 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/13/2026,67568,3/13/2026,10/13/2027,2026 Subaru FORESTERSUVWI,Automobile,FORESTERSUVWI,4S4SLDL65T3067568,,"$38,428.00 ","$38,428.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$38,428.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$158.99 ,$0.00 ,$0.00 ,$0.00 ,$158.99 ,$259.74 ,"$38,428.00 "
